Image,Label
data/train/image\4\24471.jpg,data/train/label/4.jpg
data/train/image\4\24472.jpg,data/train/label/4.jpg
data/train/image\4\2449.jpg,data/train/label/4.jpg
data/train/image\4\24493.jpg,data/train/label/4.jpg
data/train/image\4\24506.jpg,data/train/label/4.jpg
data/train/image\4\2451.jpg,data/train/label/4.jpg
data/train/image\4\24511.jpg,data/train/label/4.jpg
data/train/image\4\24514.jpg,data/train/label/4.jpg
data/train/image\4\2452.jpg,data/train/label/4.jpg
data/train/image\4\24527.jpg,data/train/label/4.jpg
data/train/image\4\24530.jpg,data/train/label/4.jpg
data/train/image\4\24542.jpg,data/train/label/4.jpg
data/train/image\4\24543.jpg,data/train/label/4.jpg
data/train/image\4\24547.jpg,data/train/label/4.jpg
data/train/image\4\2458.jpg,data/train/label/4.jpg
data/train/image\4\24590.jpg,data/train/label/4.jpg
data/train/image\4\24601.jpg,data/train/label/4.jpg
data/train/image\4\24604.jpg,data/train/label/4.jpg
data/train/image\4\24607.jpg,data/train/label/4.jpg
data/train/image\4\24637.jpg,data/train/label/4.jpg
data/train/image\4\24642.jpg,data/train/label/4.jpg
data/train/image\4\24648.jpg,data/train/label/4.jpg
data/train/image\4\24653.jpg,data/train/label/4.jpg
data/train/image\4\2466.jpg,data/train/label/4.jpg
data/train/image\4\24668.jpg,data/train/label/4.jpg
data/train/image\4\24669.jpg,data/train/label/4.jpg
data/train/image\4\2467.jpg,data/train/label/4.jpg
data/train/image\4\24703.jpg,data/train/label/4.jpg
data/train/image\4\24713.jpg,data/train/label/4.jpg
data/train/image\4\24719.jpg,data/train/label/4.jpg
data/train/image\4\24734.jpg,data/train/label/4.jpg
data/train/image\4\24744.jpg,data/train/label/4.jpg
data/train/image\4\24745.jpg,data/train/label/4.jpg
data/train/image\4\24758.jpg,data/train/label/4.jpg
data/train/image\4\24761.jpg,data/train/label/4.jpg
data/train/image\4\24766.jpg,data/train/label/4.jpg
data/train/image\4\24767.jpg,data/train/label/4.jpg
data/train/image\4\24781.jpg,data/train/label/4.jpg
data/train/image\4\24795.jpg,data/train/label/4.jpg
data/train/image\4\24798.jpg,data/train/label/4.jpg
data/train/image\4\24810.jpg,data/train/label/4.jpg
data/train/image\4\24822.jpg,data/train/label/4.jpg
data/train/image\4\2484.jpg,data/train/label/4.jpg
data/train/image\4\2485.jpg,data/train/label/4.jpg
data/train/image\4\24855.jpg,data/train/label/4.jpg
data/train/image\4\24866.jpg,data/train/label/4.jpg
data/train/image\4\24869.jpg,data/train/label/4.jpg
data/train/image\4\24874.jpg,data/train/label/4.jpg
data/train/image\4\24880.jpg,data/train/label/4.jpg
data/train/image\4\24885.jpg,data/train/label/4.jpg
data/train/image\4\24894.jpg,data/train/label/4.jpg
data/train/image\4\2490.jpg,data/train/label/4.jpg
data/train/image\4\24901.jpg,data/train/label/4.jpg
data/train/image\4\24912.jpg,data/train/label/4.jpg
data/train/image\4\24922.jpg,data/train/label/4.jpg
data/train/image\4\24929.jpg,data/train/label/4.jpg
data/train/image\4\24941.jpg,data/train/label/4.jpg
data/train/image\4\24976.jpg,data/train/label/4.jpg
data/train/image\4\24977.jpg,data/train/label/4.jpg
data/train/image\4\24980.jpg,data/train/label/4.jpg
data/train/image\4\24986.jpg,data/train/label/4.jpg
data/train/image\4\24992.jpg,data/train/label/4.jpg
data/train/image\4\25001.jpg,data/train/label/4.jpg
data/train/image\4\25006.jpg,data/train/label/4.jpg
data/train/image\4\25014.jpg,data/train/label/4.jpg
data/train/image\4\25048.jpg,data/train/label/4.jpg
data/train/image\4\25050.jpg,data/train/label/4.jpg
data/train/image\4\25053.jpg,data/train/label/4.jpg
data/train/image\4\25056.jpg,data/train/label/4.jpg
data/train/image\4\25073.jpg,data/train/label/4.jpg
data/train/image\4\25086.jpg,data/train/label/4.jpg
data/train/image\4\25093.jpg,data/train/label/4.jpg
data/train/image\4\25100.jpg,data/train/label/4.jpg
data/train/image\4\25109.jpg,data/train/label/4.jpg
data/train/image\4\25114.jpg,data/train/label/4.jpg
data/train/image\4\25154.jpg,data/train/label/4.jpg
data/train/image\4\25162.jpg,data/train/label/4.jpg
data/train/image\4\25169.jpg,data/train/label/4.jpg
data/train/image\4\25170.jpg,data/train/label/4.jpg
data/train/image\4\25173.jpg,data/train/label/4.jpg
data/train/image\4\25175.jpg,data/train/label/4.jpg
data/train/image\4\25176.jpg,data/train/label/4.jpg
data/train/image\4\25180.jpg,data/train/label/4.jpg
data/train/image\4\25182.jpg,data/train/label/4.jpg
data/train/image\4\25184.jpg,data/train/label/4.jpg
data/train/image\4\25188.jpg,data/train/label/4.jpg
data/train/image\4\25194.jpg,data/train/label/4.jpg
data/train/image\4\25197.jpg,data/train/label/4.jpg
data/train/image\4\2520.jpg,data/train/label/4.jpg
data/train/image\4\25218.jpg,data/train/label/4.jpg
data/train/image\4\25234.jpg,data/train/label/4.jpg
data/train/image\4\25255.jpg,data/train/label/4.jpg
data/train/image\4\25260.jpg,data/train/label/4.jpg
data/train/image\4\25279.jpg,data/train/label/4.jpg
data/train/image\4\25288.jpg,data/train/label/4.jpg
data/train/image\4\25292.jpg,data/train/label/4.jpg
data/train/image\4\25293.jpg,data/train/label/4.jpg
data/train/image\4\25313.jpg,data/train/label/4.jpg
data/train/image\4\25333.jpg,data/train/label/4.jpg
data/train/image\4\25334.jpg,data/train/label/4.jpg
data/train/image\4\25347.jpg,data/train/label/4.jpg
data/train/image\4\25353.jpg,data/train/label/4.jpg
data/train/image\4\25361.jpg,data/train/label/4.jpg
data/train/image\4\25378.jpg,data/train/label/4.jpg
data/train/image\4\25380.jpg,data/train/label/4.jpg
data/train/image\4\25382.jpg,data/train/label/4.jpg
data/train/image\4\25396.jpg,data/train/label/4.jpg
data/train/image\4\25401.jpg,data/train/label/4.jpg
data/train/image\4\25410.jpg,data/train/label/4.jpg
data/train/image\4\25419.jpg,data/train/label/4.jpg
data/train/image\4\2542.jpg,data/train/label/4.jpg
data/train/image\4\25438.jpg,data/train/label/4.jpg
data/train/image\4\2546.jpg,data/train/label/4.jpg
data/train/image\4\25470.jpg,data/train/label/4.jpg
data/train/image\4\25471.jpg,data/train/label/4.jpg
data/train/image\4\25479.jpg,data/train/label/4.jpg
data/train/image\4\2548.jpg,data/train/label/4.jpg
data/train/image\4\25484.jpg,data/train/label/4.jpg
data/train/image\4\25488.jpg,data/train/label/4.jpg
data/train/image\4\25490.jpg,data/train/label/4.jpg
data/train/image\4\25498.jpg,data/train/label/4.jpg
data/train/image\4\25503.jpg,data/train/label/4.jpg
data/train/image\4\25534.jpg,data/train/label/4.jpg
data/train/image\4\25550.jpg,data/train/label/4.jpg
data/train/image\4\25555.jpg,data/train/label/4.jpg
data/train/image\4\25558.jpg,data/train/label/4.jpg
data/train/image\4\25575.jpg,data/train/label/4.jpg
data/train/image\4\2560.jpg,data/train/label/4.jpg
data/train/image\4\25602.jpg,data/train/label/4.jpg
data/train/image\4\25604.jpg,data/train/label/4.jpg
data/train/image\4\25605.jpg,data/train/label/4.jpg
data/train/image\4\25612.jpg,data/train/label/4.jpg
data/train/image\4\25613.jpg,data/train/label/4.jpg
data/train/image\4\25616.jpg,data/train/label/4.jpg
data/train/image\4\25621.jpg,data/train/label/4.jpg
data/train/image\4\25635.jpg,data/train/label/4.jpg
data/train/image\4\25644.jpg,data/train/label/4.jpg
data/train/image\4\25653.jpg,data/train/label/4.jpg
data/train/image\4\25656.jpg,data/train/label/4.jpg
data/train/image\4\25660.jpg,data/train/label/4.jpg
data/train/image\4\25662.jpg,data/train/label/4.jpg
data/train/image\4\25668.jpg,data/train/label/4.jpg
data/train/image\4\25670.jpg,data/train/label/4.jpg
data/train/image\4\25682.jpg,data/train/label/4.jpg
data/train/image\4\2569.jpg,data/train/label/4.jpg
data/train/image\4\257.jpg,data/train/label/4.jpg
data/train/image\4\25722.jpg,data/train/label/4.jpg
data/train/image\4\25737.jpg,data/train/label/4.jpg
data/train/image\4\25739.jpg,data/train/label/4.jpg
data/train/image\4\25759.jpg,data/train/label/4.jpg
data/train/image\4\25760.jpg,data/train/label/4.jpg
data/train/image\4\25772.jpg,data/train/label/4.jpg
data/train/image\4\2578.jpg,data/train/label/4.jpg
data/train/image\4\25784.jpg,data/train/label/4.jpg
data/train/image\4\25790.jpg,data/train/label/4.jpg
data/train/image\4\25791.jpg,data/train/label/4.jpg
data/train/image\4\25811.jpg,data/train/label/4.jpg
data/train/image\4\25826.jpg,data/train/label/4.jpg
data/train/image\4\25831.jpg,data/train/label/4.jpg
data/train/image\4\25844.jpg,data/train/label/4.jpg
data/train/image\4\25845.jpg,data/train/label/4.jpg
data/train/image\4\25846.jpg,data/train/label/4.jpg
data/train/image\4\25848.jpg,data/train/label/4.jpg
data/train/image\4\25856.jpg,data/train/label/4.jpg
data/train/image\4\25866.jpg,data/train/label/4.jpg
data/train/image\4\25869.jpg,data/train/label/4.jpg
data/train/image\4\25875.jpg,data/train/label/4.jpg
data/train/image\4\25878.jpg,data/train/label/4.jpg
data/train/image\4\25884.jpg,data/train/label/4.jpg
data/train/image\4\25887.jpg,data/train/label/4.jpg
data/train/image\4\2589.jpg,data/train/label/4.jpg
data/train/image\4\25894.jpg,data/train/label/4.jpg
data/train/image\4\25903.jpg,data/train/label/4.jpg
data/train/image\4\25925.jpg,data/train/label/4.jpg
data/train/image\4\25931.jpg,data/train/label/4.jpg
data/train/image\4\25938.jpg,data/train/label/4.jpg
data/train/image\4\25956.jpg,data/train/label/4.jpg
data/train/image\4\2596.jpg,data/train/label/4.jpg
data/train/image\4\25960.jpg,data/train/label/4.jpg
data/train/image\4\25971.jpg,data/train/label/4.jpg
data/train/image\4\25990.jpg,data/train/label/4.jpg
data/train/image\4\25995.jpg,data/train/label/4.jpg
data/train/image\4\26.jpg,data/train/label/4.jpg
data/train/image\4\26000.jpg,data/train/label/4.jpg
data/train/image\4\26015.jpg,data/train/label/4.jpg
data/train/image\4\26035.jpg,data/train/label/4.jpg
data/train/image\4\26067.jpg,data/train/label/4.jpg
data/train/image\4\26074.jpg,data/train/label/4.jpg
data/train/image\4\2608.jpg,data/train/label/4.jpg
data/train/image\4\26086.jpg,data/train/label/4.jpg
data/train/image\4\26105.jpg,data/train/label/4.jpg
data/train/image\4\26106.jpg,data/train/label/4.jpg
data/train/image\4\26109.jpg,data/train/label/4.jpg
data/train/image\4\26111.jpg,data/train/label/4.jpg
data/train/image\4\26128.jpg,data/train/label/4.jpg
data/train/image\4\26132.jpg,data/train/label/4.jpg
data/train/image\4\26137.jpg,data/train/label/4.jpg
data/train/image\4\26166.jpg,data/train/label/4.jpg
data/train/image\4\26172.jpg,data/train/label/4.jpg
data/train/image\4\26192.jpg,data/train/label/4.jpg
data/train/image\4\26193.jpg,data/train/label/4.jpg
data/train/image\4\26207.jpg,data/train/label/4.jpg
data/train/image\4\26217.jpg,data/train/label/4.jpg
data/train/image\4\26235.jpg,data/train/label/4.jpg
data/train/image\4\26242.jpg,data/train/label/4.jpg
data/train/image\4\26246.jpg,data/train/label/4.jpg
data/train/image\4\26249.jpg,data/train/label/4.jpg
data/train/image\4\26264.jpg,data/train/label/4.jpg
data/train/image\4\26269.jpg,data/train/label/4.jpg
data/train/image\4\26281.jpg,data/train/label/4.jpg
data/train/image\4\26288.jpg,data/train/label/4.jpg
data/train/image\4\26293.jpg,data/train/label/4.jpg
data/train/image\4\26296.jpg,data/train/label/4.jpg
data/train/image\4\26297.jpg,data/train/label/4.jpg
data/train/image\4\26309.jpg,data/train/label/4.jpg
data/train/image\4\26319.jpg,data/train/label/4.jpg
data/train/image\4\26334.jpg,data/train/label/4.jpg
data/train/image\4\26352.jpg,data/train/label/4.jpg
data/train/image\4\26365.jpg,data/train/label/4.jpg
data/train/image\4\26367.jpg,data/train/label/4.jpg
data/train/image\4\26435.jpg,data/train/label/4.jpg
data/train/image\4\26450.jpg,data/train/label/4.jpg
data/train/image\4\26456.jpg,data/train/label/4.jpg
data/train/image\4\26458.jpg,data/train/label/4.jpg
data/train/image\4\26465.jpg,data/train/label/4.jpg
data/train/image\4\2647.jpg,data/train/label/4.jpg
data/train/image\4\26480.jpg,data/train/label/4.jpg
data/train/image\4\26494.jpg,data/train/label/4.jpg
data/train/image\4\26506.jpg,data/train/label/4.jpg
data/train/image\4\26510.jpg,data/train/label/4.jpg
data/train/image\4\26544.jpg,data/train/label/4.jpg
data/train/image\4\26546.jpg,data/train/label/4.jpg
data/train/image\4\26564.jpg,data/train/label/4.jpg
data/train/image\4\26567.jpg,data/train/label/4.jpg
data/train/image\4\26573.jpg,data/train/label/4.jpg
data/train/image\4\26582.jpg,data/train/label/4.jpg
data/train/image\4\26588.jpg,data/train/label/4.jpg
data/train/image\4\26599.jpg,data/train/label/4.jpg
data/train/image\4\26618.jpg,data/train/label/4.jpg
data/train/image\4\26627.jpg,data/train/label/4.jpg
data/train/image\4\26634.jpg,data/train/label/4.jpg
data/train/image\4\2665.jpg,data/train/label/4.jpg
data/train/image\4\26652.jpg,data/train/label/4.jpg
data/train/image\4\26653.jpg,data/train/label/4.jpg
data/train/image\4\26673.jpg,data/train/label/4.jpg
data/train/image\4\26693.jpg,data/train/label/4.jpg
data/train/image\4\26704.jpg,data/train/label/4.jpg
data/train/image\4\26725.jpg,data/train/label/4.jpg
data/train/image\4\26738.jpg,data/train/label/4.jpg
data/train/image\4\26758.jpg,data/train/label/4.jpg
data/train/image\4\26763.jpg,data/train/label/4.jpg
data/train/image\4\26767.jpg,data/train/label/4.jpg
data/train/image\4\26769.jpg,data/train/label/4.jpg
data/train/image\4\26790.jpg,data/train/label/4.jpg
data/train/image\4\26797.jpg,data/train/label/4.jpg
data/train/image\4\26798.jpg,data/train/label/4.jpg
data/train/image\4\26808.jpg,data/train/label/4.jpg
data/train/image\4\26816.jpg,data/train/label/4.jpg
data/train/image\4\26847.jpg,data/train/label/4.jpg
data/train/image\4\26855.jpg,data/train/label/4.jpg
data/train/image\4\26858.jpg,data/train/label/4.jpg
data/train/image\4\2686.jpg,data/train/label/4.jpg
data/train/image\4\26864.jpg,data/train/label/4.jpg
data/train/image\4\26869.jpg,data/train/label/4.jpg
data/train/image\4\26872.jpg,data/train/label/4.jpg
data/train/image\4\26879.jpg,data/train/label/4.jpg
data/train/image\4\2689.jpg,data/train/label/4.jpg
data/train/image\4\26890.jpg,data/train/label/4.jpg
data/train/image\4\26897.jpg,data/train/label/4.jpg
data/train/image\4\26904.jpg,data/train/label/4.jpg
data/train/image\4\26911.jpg,data/train/label/4.jpg
data/train/image\4\26963.jpg,data/train/label/4.jpg
data/train/image\4\26985.jpg,data/train/label/4.jpg
data/train/image\4\26992.jpg,data/train/label/4.jpg
data/train/image\4\27001.jpg,data/train/label/4.jpg
data/train/image\4\27014.jpg,data/train/label/4.jpg
data/train/image\4\27036.jpg,data/train/label/4.jpg
data/train/image\4\27040.jpg,data/train/label/4.jpg
data/train/image\4\27041.jpg,data/train/label/4.jpg
data/train/image\4\27044.jpg,data/train/label/4.jpg
data/train/image\4\27055.jpg,data/train/label/4.jpg
data/train/image\4\27056.jpg,data/train/label/4.jpg
data/train/image\4\27077.jpg,data/train/label/4.jpg
data/train/image\4\27080.jpg,data/train/label/4.jpg
data/train/image\4\27088.jpg,data/train/label/4.jpg
data/train/image\4\27097.jpg,data/train/label/4.jpg
data/train/image\4\271.jpg,data/train/label/4.jpg
data/train/image\4\27102.jpg,data/train/label/4.jpg
data/train/image\4\27125.jpg,data/train/label/4.jpg
data/train/image\4\27129.jpg,data/train/label/4.jpg
data/train/image\4\27141.jpg,data/train/label/4.jpg
data/train/image\4\2715.jpg,data/train/label/4.jpg
data/train/image\4\27180.jpg,data/train/label/4.jpg
data/train/image\4\27196.jpg,data/train/label/4.jpg
data/train/image\4\272.jpg,data/train/label/4.jpg
data/train/image\4\27213.jpg,data/train/label/4.jpg
data/train/image\4\27218.jpg,data/train/label/4.jpg
data/train/image\4\27221.jpg,data/train/label/4.jpg
data/train/image\4\27222.jpg,data/train/label/4.jpg
data/train/image\4\27227.jpg,data/train/label/4.jpg
data/train/image\4\2724.jpg,data/train/label/4.jpg
data/train/image\4\27267.jpg,data/train/label/4.jpg
data/train/image\4\27272.jpg,data/train/label/4.jpg
data/train/image\4\27308.jpg,data/train/label/4.jpg
data/train/image\4\27315.jpg,data/train/label/4.jpg
data/train/image\4\2732.jpg,data/train/label/4.jpg
data/train/image\4\27335.jpg,data/train/label/4.jpg
data/train/image\4\27346.jpg,data/train/label/4.jpg
data/train/image\4\27351.jpg,data/train/label/4.jpg
data/train/image\4\27352.jpg,data/train/label/4.jpg
data/train/image\4\27364.jpg,data/train/label/4.jpg
data/train/image\4\27365.jpg,data/train/label/4.jpg
data/train/image\4\2737.jpg,data/train/label/4.jpg
data/train/image\4\27371.jpg,data/train/label/4.jpg
data/train/image\4\27398.jpg,data/train/label/4.jpg
data/train/image\4\2742.jpg,data/train/label/4.jpg
data/train/image\4\27424.jpg,data/train/label/4.jpg
data/train/image\4\27433.jpg,data/train/label/4.jpg
data/train/image\4\27437.jpg,data/train/label/4.jpg
data/train/image\4\27473.jpg,data/train/label/4.jpg
data/train/image\4\27476.jpg,data/train/label/4.jpg
data/train/image\4\27487.jpg,data/train/label/4.jpg
data/train/image\4\27494.jpg,data/train/label/4.jpg
data/train/image\4\27495.jpg,data/train/label/4.jpg
data/train/image\4\275.jpg,data/train/label/4.jpg
data/train/image\4\27514.jpg,data/train/label/4.jpg
data/train/image\4\27517.jpg,data/train/label/4.jpg
data/train/image\4\2753.jpg,data/train/label/4.jpg
data/train/image\4\27538.jpg,data/train/label/4.jpg
data/train/image\4\27552.jpg,data/train/label/4.jpg
data/train/image\4\27555.jpg,data/train/label/4.jpg
data/train/image\4\27575.jpg,data/train/label/4.jpg
data/train/image\4\27584.jpg,data/train/label/4.jpg
data/train/image\4\27586.jpg,data/train/label/4.jpg
data/train/image\4\27588.jpg,data/train/label/4.jpg
data/train/image\4\27591.jpg,data/train/label/4.jpg
data/train/image\4\27612.jpg,data/train/label/4.jpg
data/train/image\4\27617.jpg,data/train/label/4.jpg
data/train/image\4\27676.jpg,data/train/label/4.jpg
data/train/image\4\27686.jpg,data/train/label/4.jpg
data/train/image\4\27689.jpg,data/train/label/4.jpg
data/train/image\4\27694.jpg,data/train/label/4.jpg
data/train/image\4\27695.jpg,data/train/label/4.jpg
data/train/image\4\27713.jpg,data/train/label/4.jpg
data/train/image\4\27715.jpg,data/train/label/4.jpg
data/train/image\4\2772.jpg,data/train/label/4.jpg
data/train/image\4\2773.jpg,data/train/label/4.jpg
data/train/image\4\27738.jpg,data/train/label/4.jpg
data/train/image\4\27743.jpg,data/train/label/4.jpg
data/train/image\4\27765.jpg,data/train/label/4.jpg
data/train/image\4\27776.jpg,data/train/label/4.jpg
data/train/image\4\27782.jpg,data/train/label/4.jpg
data/train/image\4\27800.jpg,data/train/label/4.jpg
data/train/image\4\27809.jpg,data/train/label/4.jpg
data/train/image\4\27824.jpg,data/train/label/4.jpg
data/train/image\4\27825.jpg,data/train/label/4.jpg
data/train/image\4\27826.jpg,data/train/label/4.jpg
data/train/image\4\27832.jpg,data/train/label/4.jpg
data/train/image\4\27857.jpg,data/train/label/4.jpg
data/train/image\4\27882.jpg,data/train/label/4.jpg
data/train/image\4\27901.jpg,data/train/label/4.jpg
data/train/image\4\27914.jpg,data/train/label/4.jpg
data/train/image\4\27919.jpg,data/train/label/4.jpg
data/train/image\4\27922.jpg,data/train/label/4.jpg
data/train/image\4\27939.jpg,data/train/label/4.jpg
data/train/image\4\27948.jpg,data/train/label/4.jpg
data/train/image\4\27955.jpg,data/train/label/4.jpg
data/train/image\4\27959.jpg,data/train/label/4.jpg
data/train/image\4\27979.jpg,data/train/label/4.jpg
data/train/image\4\27980.jpg,data/train/label/4.jpg
data/train/image\4\2799.jpg,data/train/label/4.jpg
data/train/image\4\2800.jpg,data/train/label/4.jpg
data/train/image\4\28008.jpg,data/train/label/4.jpg
data/train/image\4\2801.jpg,data/train/label/4.jpg
data/train/image\4\28020.jpg,data/train/label/4.jpg
data/train/image\4\28022.jpg,data/train/label/4.jpg
data/train/image\4\28028.jpg,data/train/label/4.jpg
data/train/image\4\28034.jpg,data/train/label/4.jpg
data/train/image\4\28036.jpg,data/train/label/4.jpg
data/train/image\4\28043.jpg,data/train/label/4.jpg
data/train/image\4\28049.jpg,data/train/label/4.jpg
data/train/image\4\2808.jpg,data/train/label/4.jpg
data/train/image\4\28081.jpg,data/train/label/4.jpg
data/train/image\4\28086.jpg,data/train/label/4.jpg
data/train/image\4\28089.jpg,data/train/label/4.jpg
data/train/image\4\2809.jpg,data/train/label/4.jpg
data/train/image\4\28096.jpg,data/train/label/4.jpg
data/train/image\4\28109.jpg,data/train/label/4.jpg
data/train/image\4\28121.jpg,data/train/label/4.jpg
data/train/image\4\28124.jpg,data/train/label/4.jpg
data/train/image\4\28128.jpg,data/train/label/4.jpg
data/train/image\4\28139.jpg,data/train/label/4.jpg
data/train/image\4\28146.jpg,data/train/label/4.jpg
data/train/image\4\28159.jpg,data/train/label/4.jpg
data/train/image\4\28164.jpg,data/train/label/4.jpg
data/train/image\4\28173.jpg,data/train/label/4.jpg
data/train/image\4\2819.jpg,data/train/label/4.jpg
data/train/image\4\28190.jpg,data/train/label/4.jpg
data/train/image\4\28217.jpg,data/train/label/4.jpg
data/train/image\4\28225.jpg,data/train/label/4.jpg
data/train/image\4\28227.jpg,data/train/label/4.jpg
data/train/image\4\28237.jpg,data/train/label/4.jpg
data/train/image\4\28243.jpg,data/train/label/4.jpg
data/train/image\4\28248.jpg,data/train/label/4.jpg
data/train/image\4\28253.jpg,data/train/label/4.jpg
data/train/image\4\2827.jpg,data/train/label/4.jpg
data/train/image\4\2829.jpg,data/train/label/4.jpg
data/train/image\4\28290.jpg,data/train/label/4.jpg
data/train/image\4\28304.jpg,data/train/label/4.jpg
data/train/image\4\28310.jpg,data/train/label/4.jpg
data/train/image\4\28311.jpg,data/train/label/4.jpg
data/train/image\4\28312.jpg,data/train/label/4.jpg
data/train/image\4\2832.jpg,data/train/label/4.jpg
data/train/image\4\28327.jpg,data/train/label/4.jpg
data/train/image\4\28363.jpg,data/train/label/4.jpg
data/train/image\4\28373.jpg,data/train/label/4.jpg
data/train/image\4\28393.jpg,data/train/label/4.jpg
data/train/image\4\28398.jpg,data/train/label/4.jpg
data/train/image\4\28426.jpg,data/train/label/4.jpg
data/train/image\4\28442.jpg,data/train/label/4.jpg
data/train/image\4\28449.jpg,data/train/label/4.jpg
data/train/image\4\28461.jpg,data/train/label/4.jpg
data/train/image\4\28462.jpg,data/train/label/4.jpg
data/train/image\4\28464.jpg,data/train/label/4.jpg
data/train/image\4\28468.jpg,data/train/label/4.jpg
data/train/image\4\28487.jpg,data/train/label/4.jpg
data/train/image\4\28492.jpg,data/train/label/4.jpg
data/train/image\4\28493.jpg,data/train/label/4.jpg
data/train/image\4\28500.jpg,data/train/label/4.jpg
data/train/image\4\28501.jpg,data/train/label/4.jpg
data/train/image\4\28509.jpg,data/train/label/4.jpg
data/train/image\4\28517.jpg,data/train/label/4.jpg
data/train/image\4\28518.jpg,data/train/label/4.jpg
data/train/image\4\28551.jpg,data/train/label/4.jpg
data/train/image\4\28556.jpg,data/train/label/4.jpg
data/train/image\4\2856.jpg,data/train/label/4.jpg
data/train/image\4\28573.jpg,data/train/label/4.jpg
data/train/image\4\28578.jpg,data/train/label/4.jpg
data/train/image\4\28584.jpg,data/train/label/4.jpg
data/train/image\4\28588.jpg,data/train/label/4.jpg
data/train/image\4\2859.jpg,data/train/label/4.jpg
data/train/image\4\28599.jpg,data/train/label/4.jpg
data/train/image\4\28600.jpg,data/train/label/4.jpg
data/train/image\4\28610.jpg,data/train/label/4.jpg
data/train/image\4\28614.jpg,data/train/label/4.jpg
data/train/image\4\28615.jpg,data/train/label/4.jpg
data/train/image\4\28635.jpg,data/train/label/4.jpg
data/train/image\4\28652.jpg,data/train/label/4.jpg
data/train/image\4\28655.jpg,data/train/label/4.jpg
data/train/image\4\28669.jpg,data/train/label/4.jpg
data/train/image\4\28683.jpg,data/train/label/4.jpg
data/train/image\4\28691.jpg,data/train/label/4.jpg
data/train/image\4\28700.jpg,data/train/label/4.jpg
data/train/image\4\28703.jpg,data/train/label/4.jpg
data/train/image\4\28705.jpg,data/train/label/4.jpg
data/train/image\4\28706.jpg,data/train/label/4.jpg
data/train/image\4\2874.jpg,data/train/label/4.jpg
data/train/image\4\28747.jpg,data/train/label/4.jpg
data/train/image\4\28767.jpg,data/train/label/4.jpg
data/train/image\4\28799.jpg,data/train/label/4.jpg
data/train/image\4\28800.jpg,data/train/label/4.jpg
data/train/image\4\28806.jpg,data/train/label/4.jpg
data/train/image\4\28823.jpg,data/train/label/4.jpg
data/train/image\4\28843.jpg,data/train/label/4.jpg
data/train/image\4\28860.jpg,data/train/label/4.jpg
data/train/image\4\28863.jpg,data/train/label/4.jpg
data/train/image\4\28866.jpg,data/train/label/4.jpg
data/train/image\4\2888.jpg,data/train/label/4.jpg
data/train/image\4\289.jpg,data/train/label/4.jpg
data/train/image\4\28907.jpg,data/train/label/4.jpg
data/train/image\4\2891.jpg,data/train/label/4.jpg
data/train/image\4\28914.jpg,data/train/label/4.jpg
data/train/image\4\28917.jpg,data/train/label/4.jpg
data/train/image\4\28919.jpg,data/train/label/4.jpg
data/train/image\4\2893.jpg,data/train/label/4.jpg
data/train/image\4\28938.jpg,data/train/label/4.jpg
data/train/image\4\28942.jpg,data/train/label/4.jpg
data/train/image\4\28948.jpg,data/train/label/4.jpg
data/train/image\4\2896.jpg,data/train/label/4.jpg
data/train/image\4\28963.jpg,data/train/label/4.jpg
data/train/image\4\28976.jpg,data/train/label/4.jpg
data/train/image\4\28980.jpg,data/train/label/4.jpg
data/train/image\4\28996.jpg,data/train/label/4.jpg
data/train/image\4\29007.jpg,data/train/label/4.jpg
data/train/image\4\29011.jpg,data/train/label/4.jpg
data/train/image\4\2902.jpg,data/train/label/4.jpg
data/train/image\4\29024.jpg,data/train/label/4.jpg
data/train/image\4\29046.jpg,data/train/label/4.jpg
data/train/image\4\29047.jpg,data/train/label/4.jpg
data/train/image\4\29054.jpg,data/train/label/4.jpg
data/train/image\4\29063.jpg,data/train/label/4.jpg
data/train/image\4\29075.jpg,data/train/label/4.jpg
data/train/image\4\29115.jpg,data/train/label/4.jpg
data/train/image\4\29122.jpg,data/train/label/4.jpg
data/train/image\4\29123.jpg,data/train/label/4.jpg
data/train/image\4\29130.jpg,data/train/label/4.jpg
data/train/image\4\29135.jpg,data/train/label/4.jpg
data/train/image\4\29141.jpg,data/train/label/4.jpg
data/train/image\4\29166.jpg,data/train/label/4.jpg
data/train/image\4\29193.jpg,data/train/label/4.jpg
data/train/image\4\29196.jpg,data/train/label/4.jpg
data/train/image\4\292.jpg,data/train/label/4.jpg
data/train/image\4\29206.jpg,data/train/label/4.jpg
data/train/image\4\29207.jpg,data/train/label/4.jpg
data/train/image\4\29218.jpg,data/train/label/4.jpg
data/train/image\4\2922.jpg,data/train/label/4.jpg
data/train/image\4\29228.jpg,data/train/label/4.jpg
data/train/image\4\29241.jpg,data/train/label/4.jpg
data/train/image\4\29251.jpg,data/train/label/4.jpg
data/train/image\4\29252.jpg,data/train/label/4.jpg
data/train/image\4\29256.jpg,data/train/label/4.jpg
data/train/image\4\29258.jpg,data/train/label/4.jpg
data/train/image\4\29271.jpg,data/train/label/4.jpg
data/train/image\4\29291.jpg,data/train/label/4.jpg
data/train/image\4\29321.jpg,data/train/label/4.jpg
data/train/image\4\29339.jpg,data/train/label/4.jpg
data/train/image\4\29340.jpg,data/train/label/4.jpg
data/train/image\4\29358.jpg,data/train/label/4.jpg
