Image,Label
data/train/image\8\3643.jpg,data/train/label/8.jpg
data/train/image\8\36445.jpg,data/train/label/8.jpg
data/train/image\8\36473.jpg,data/train/label/8.jpg
data/train/image\8\36478.jpg,data/train/label/8.jpg
data/train/image\8\36489.jpg,data/train/label/8.jpg
data/train/image\8\36492.jpg,data/train/label/8.jpg
data/train/image\8\36503.jpg,data/train/label/8.jpg
data/train/image\8\36529.jpg,data/train/label/8.jpg
data/train/image\8\36541.jpg,data/train/label/8.jpg
data/train/image\8\36565.jpg,data/train/label/8.jpg
data/train/image\8\3657.jpg,data/train/label/8.jpg
data/train/image\8\36576.jpg,data/train/label/8.jpg
data/train/image\8\3658.jpg,data/train/label/8.jpg
data/train/image\8\36582.jpg,data/train/label/8.jpg
data/train/image\8\36585.jpg,data/train/label/8.jpg
data/train/image\8\36598.jpg,data/train/label/8.jpg
data/train/image\8\36605.jpg,data/train/label/8.jpg
data/train/image\8\36610.jpg,data/train/label/8.jpg
data/train/image\8\36622.jpg,data/train/label/8.jpg
data/train/image\8\36627.jpg,data/train/label/8.jpg
data/train/image\8\36635.jpg,data/train/label/8.jpg
data/train/image\8\3664.jpg,data/train/label/8.jpg
data/train/image\8\36648.jpg,data/train/label/8.jpg
data/train/image\8\3665.jpg,data/train/label/8.jpg
data/train/image\8\36651.jpg,data/train/label/8.jpg
data/train/image\8\36652.jpg,data/train/label/8.jpg
data/train/image\8\36656.jpg,data/train/label/8.jpg
data/train/image\8\36672.jpg,data/train/label/8.jpg
data/train/image\8\36677.jpg,data/train/label/8.jpg
data/train/image\8\36681.jpg,data/train/label/8.jpg
data/train/image\8\36696.jpg,data/train/label/8.jpg
data/train/image\8\36708.jpg,data/train/label/8.jpg
data/train/image\8\36710.jpg,data/train/label/8.jpg
data/train/image\8\36727.jpg,data/train/label/8.jpg
data/train/image\8\36745.jpg,data/train/label/8.jpg
data/train/image\8\36747.jpg,data/train/label/8.jpg
data/train/image\8\36751.jpg,data/train/label/8.jpg
data/train/image\8\36752.jpg,data/train/label/8.jpg
data/train/image\8\36754.jpg,data/train/label/8.jpg
data/train/image\8\36770.jpg,data/train/label/8.jpg
data/train/image\8\36776.jpg,data/train/label/8.jpg
data/train/image\8\36785.jpg,data/train/label/8.jpg
data/train/image\8\368.jpg,data/train/label/8.jpg
data/train/image\8\36816.jpg,data/train/label/8.jpg
data/train/image\8\36820.jpg,data/train/label/8.jpg
data/train/image\8\36825.jpg,data/train/label/8.jpg
data/train/image\8\36828.jpg,data/train/label/8.jpg
data/train/image\8\36834.jpg,data/train/label/8.jpg
data/train/image\8\36845.jpg,data/train/label/8.jpg
data/train/image\8\36854.jpg,data/train/label/8.jpg
data/train/image\8\36861.jpg,data/train/label/8.jpg
data/train/image\8\36865.jpg,data/train/label/8.jpg
data/train/image\8\36870.jpg,data/train/label/8.jpg
data/train/image\8\36878.jpg,data/train/label/8.jpg
data/train/image\8\3688.jpg,data/train/label/8.jpg
data/train/image\8\3689.jpg,data/train/label/8.jpg
data/train/image\8\36891.jpg,data/train/label/8.jpg
data/train/image\8\3690.jpg,data/train/label/8.jpg
data/train/image\8\36913.jpg,data/train/label/8.jpg
data/train/image\8\36915.jpg,data/train/label/8.jpg
data/train/image\8\36927.jpg,data/train/label/8.jpg
data/train/image\8\36944.jpg,data/train/label/8.jpg
data/train/image\8\36959.jpg,data/train/label/8.jpg
data/train/image\8\36974.jpg,data/train/label/8.jpg
data/train/image\8\36983.jpg,data/train/label/8.jpg
data/train/image\8\36986.jpg,data/train/label/8.jpg
data/train/image\8\37005.jpg,data/train/label/8.jpg
data/train/image\8\37030.jpg,data/train/label/8.jpg
data/train/image\8\37032.jpg,data/train/label/8.jpg
data/train/image\8\37039.jpg,data/train/label/8.jpg
data/train/image\8\37051.jpg,data/train/label/8.jpg
data/train/image\8\37075.jpg,data/train/label/8.jpg
data/train/image\8\37078.jpg,data/train/label/8.jpg
data/train/image\8\37094.jpg,data/train/label/8.jpg
data/train/image\8\37095.jpg,data/train/label/8.jpg
data/train/image\8\37096.jpg,data/train/label/8.jpg
data/train/image\8\37106.jpg,data/train/label/8.jpg
data/train/image\8\37109.jpg,data/train/label/8.jpg
data/train/image\8\3711.jpg,data/train/label/8.jpg
data/train/image\8\37122.jpg,data/train/label/8.jpg
data/train/image\8\37125.jpg,data/train/label/8.jpg
data/train/image\8\37129.jpg,data/train/label/8.jpg
data/train/image\8\37130.jpg,data/train/label/8.jpg
data/train/image\8\37149.jpg,data/train/label/8.jpg
data/train/image\8\37152.jpg,data/train/label/8.jpg
data/train/image\8\37170.jpg,data/train/label/8.jpg
data/train/image\8\37178.jpg,data/train/label/8.jpg
data/train/image\8\37184.jpg,data/train/label/8.jpg
data/train/image\8\37185.jpg,data/train/label/8.jpg
data/train/image\8\37198.jpg,data/train/label/8.jpg
data/train/image\8\37202.jpg,data/train/label/8.jpg
data/train/image\8\37219.jpg,data/train/label/8.jpg
data/train/image\8\37240.jpg,data/train/label/8.jpg
data/train/image\8\37253.jpg,data/train/label/8.jpg
data/train/image\8\37255.jpg,data/train/label/8.jpg
data/train/image\8\37263.jpg,data/train/label/8.jpg
data/train/image\8\37267.jpg,data/train/label/8.jpg
data/train/image\8\3727.jpg,data/train/label/8.jpg
data/train/image\8\37278.jpg,data/train/label/8.jpg
data/train/image\8\37281.jpg,data/train/label/8.jpg
data/train/image\8\37299.jpg,data/train/label/8.jpg
data/train/image\8\3730.jpg,data/train/label/8.jpg
data/train/image\8\37312.jpg,data/train/label/8.jpg
data/train/image\8\37316.jpg,data/train/label/8.jpg
data/train/image\8\37319.jpg,data/train/label/8.jpg
data/train/image\8\37324.jpg,data/train/label/8.jpg
data/train/image\8\37325.jpg,data/train/label/8.jpg
data/train/image\8\37329.jpg,data/train/label/8.jpg
data/train/image\8\37342.jpg,data/train/label/8.jpg
data/train/image\8\37344.jpg,data/train/label/8.jpg
data/train/image\8\37363.jpg,data/train/label/8.jpg
data/train/image\8\3737.jpg,data/train/label/8.jpg
data/train/image\8\37396.jpg,data/train/label/8.jpg
data/train/image\8\37398.jpg,data/train/label/8.jpg
data/train/image\8\37406.jpg,data/train/label/8.jpg
data/train/image\8\37417.jpg,data/train/label/8.jpg
data/train/image\8\37428.jpg,data/train/label/8.jpg
data/train/image\8\37431.jpg,data/train/label/8.jpg
data/train/image\8\37434.jpg,data/train/label/8.jpg
data/train/image\8\37436.jpg,data/train/label/8.jpg
data/train/image\8\3744.jpg,data/train/label/8.jpg
data/train/image\8\37444.jpg,data/train/label/8.jpg
data/train/image\8\37456.jpg,data/train/label/8.jpg
data/train/image\8\37458.jpg,data/train/label/8.jpg
data/train/image\8\37459.jpg,data/train/label/8.jpg
data/train/image\8\37460.jpg,data/train/label/8.jpg
data/train/image\8\37473.jpg,data/train/label/8.jpg
data/train/image\8\37479.jpg,data/train/label/8.jpg
data/train/image\8\37483.jpg,data/train/label/8.jpg
data/train/image\8\37488.jpg,data/train/label/8.jpg
data/train/image\8\37493.jpg,data/train/label/8.jpg
data/train/image\8\37512.jpg,data/train/label/8.jpg
data/train/image\8\37522.jpg,data/train/label/8.jpg
data/train/image\8\37527.jpg,data/train/label/8.jpg
data/train/image\8\37539.jpg,data/train/label/8.jpg
data/train/image\8\3759.jpg,data/train/label/8.jpg
data/train/image\8\37595.jpg,data/train/label/8.jpg
data/train/image\8\37600.jpg,data/train/label/8.jpg
data/train/image\8\37605.jpg,data/train/label/8.jpg
data/train/image\8\37608.jpg,data/train/label/8.jpg
data/train/image\8\37617.jpg,data/train/label/8.jpg
data/train/image\8\3762.jpg,data/train/label/8.jpg
data/train/image\8\37620.jpg,data/train/label/8.jpg
data/train/image\8\37628.jpg,data/train/label/8.jpg
data/train/image\8\37644.jpg,data/train/label/8.jpg
data/train/image\8\3766.jpg,data/train/label/8.jpg
data/train/image\8\37672.jpg,data/train/label/8.jpg
data/train/image\8\37685.jpg,data/train/label/8.jpg
data/train/image\8\37695.jpg,data/train/label/8.jpg
data/train/image\8\37701.jpg,data/train/label/8.jpg
data/train/image\8\37704.jpg,data/train/label/8.jpg
data/train/image\8\37709.jpg,data/train/label/8.jpg
data/train/image\8\37710.jpg,data/train/label/8.jpg
data/train/image\8\37715.jpg,data/train/label/8.jpg
data/train/image\8\37720.jpg,data/train/label/8.jpg
data/train/image\8\37721.jpg,data/train/label/8.jpg
data/train/image\8\37735.jpg,data/train/label/8.jpg
data/train/image\8\3775.jpg,data/train/label/8.jpg
data/train/image\8\37755.jpg,data/train/label/8.jpg
data/train/image\8\37768.jpg,data/train/label/8.jpg
data/train/image\8\37771.jpg,data/train/label/8.jpg
data/train/image\8\37774.jpg,data/train/label/8.jpg
data/train/image\8\37776.jpg,data/train/label/8.jpg
data/train/image\8\37778.jpg,data/train/label/8.jpg
data/train/image\8\37783.jpg,data/train/label/8.jpg
data/train/image\8\37808.jpg,data/train/label/8.jpg
data/train/image\8\37810.jpg,data/train/label/8.jpg
data/train/image\8\37813.jpg,data/train/label/8.jpg
data/train/image\8\37857.jpg,data/train/label/8.jpg
data/train/image\8\37868.jpg,data/train/label/8.jpg
data/train/image\8\37870.jpg,data/train/label/8.jpg
data/train/image\8\37885.jpg,data/train/label/8.jpg
data/train/image\8\37891.jpg,data/train/label/8.jpg
data/train/image\8\37909.jpg,data/train/label/8.jpg
data/train/image\8\37910.jpg,data/train/label/8.jpg
data/train/image\8\3792.jpg,data/train/label/8.jpg
data/train/image\8\37924.jpg,data/train/label/8.jpg
data/train/image\8\37933.jpg,data/train/label/8.jpg
data/train/image\8\37949.jpg,data/train/label/8.jpg
data/train/image\8\37952.jpg,data/train/label/8.jpg
data/train/image\8\37956.jpg,data/train/label/8.jpg
data/train/image\8\37962.jpg,data/train/label/8.jpg
data/train/image\8\37979.jpg,data/train/label/8.jpg
data/train/image\8\38000.jpg,data/train/label/8.jpg
data/train/image\8\38014.jpg,data/train/label/8.jpg
data/train/image\8\38044.jpg,data/train/label/8.jpg
data/train/image\8\38063.jpg,data/train/label/8.jpg
data/train/image\8\38065.jpg,data/train/label/8.jpg
data/train/image\8\38067.jpg,data/train/label/8.jpg
data/train/image\8\38069.jpg,data/train/label/8.jpg
data/train/image\8\3807.jpg,data/train/label/8.jpg
data/train/image\8\38074.jpg,data/train/label/8.jpg
data/train/image\8\38085.jpg,data/train/label/8.jpg
data/train/image\8\38092.jpg,data/train/label/8.jpg
data/train/image\8\38112.jpg,data/train/label/8.jpg
data/train/image\8\38119.jpg,data/train/label/8.jpg
data/train/image\8\38135.jpg,data/train/label/8.jpg
data/train/image\8\38136.jpg,data/train/label/8.jpg
data/train/image\8\38142.jpg,data/train/label/8.jpg
data/train/image\8\38146.jpg,data/train/label/8.jpg
data/train/image\8\38151.jpg,data/train/label/8.jpg
data/train/image\8\38158.jpg,data/train/label/8.jpg
data/train/image\8\3816.jpg,data/train/label/8.jpg
data/train/image\8\38237.jpg,data/train/label/8.jpg
data/train/image\8\38249.jpg,data/train/label/8.jpg
data/train/image\8\3825.jpg,data/train/label/8.jpg
data/train/image\8\38251.jpg,data/train/label/8.jpg
data/train/image\8\38267.jpg,data/train/label/8.jpg
data/train/image\8\38271.jpg,data/train/label/8.jpg
data/train/image\8\38273.jpg,data/train/label/8.jpg
data/train/image\8\38309.jpg,data/train/label/8.jpg
data/train/image\8\38324.jpg,data/train/label/8.jpg
data/train/image\8\38331.jpg,data/train/label/8.jpg
data/train/image\8\38351.jpg,data/train/label/8.jpg
data/train/image\8\38382.jpg,data/train/label/8.jpg
data/train/image\8\38386.jpg,data/train/label/8.jpg
data/train/image\8\38387.jpg,data/train/label/8.jpg
data/train/image\8\38391.jpg,data/train/label/8.jpg
data/train/image\8\38397.jpg,data/train/label/8.jpg
data/train/image\8\38405.jpg,data/train/label/8.jpg
data/train/image\8\38418.jpg,data/train/label/8.jpg
data/train/image\8\3842.jpg,data/train/label/8.jpg
data/train/image\8\38420.jpg,data/train/label/8.jpg
data/train/image\8\38423.jpg,data/train/label/8.jpg
data/train/image\8\38434.jpg,data/train/label/8.jpg
data/train/image\8\38442.jpg,data/train/label/8.jpg
data/train/image\8\3845.jpg,data/train/label/8.jpg
data/train/image\8\38452.jpg,data/train/label/8.jpg
data/train/image\8\38453.jpg,data/train/label/8.jpg
data/train/image\8\38476.jpg,data/train/label/8.jpg
data/train/image\8\38489.jpg,data/train/label/8.jpg
data/train/image\8\38510.jpg,data/train/label/8.jpg
data/train/image\8\38539.jpg,data/train/label/8.jpg
data/train/image\8\38544.jpg,data/train/label/8.jpg
data/train/image\8\38566.jpg,data/train/label/8.jpg
data/train/image\8\38581.jpg,data/train/label/8.jpg
data/train/image\8\38587.jpg,data/train/label/8.jpg
data/train/image\8\38588.jpg,data/train/label/8.jpg
data/train/image\8\38589.jpg,data/train/label/8.jpg
data/train/image\8\38596.jpg,data/train/label/8.jpg
data/train/image\8\386.jpg,data/train/label/8.jpg
data/train/image\8\38606.jpg,data/train/label/8.jpg
data/train/image\8\38613.jpg,data/train/label/8.jpg
data/train/image\8\38623.jpg,data/train/label/8.jpg
data/train/image\8\38638.jpg,data/train/label/8.jpg
data/train/image\8\38641.jpg,data/train/label/8.jpg
data/train/image\8\3865.jpg,data/train/label/8.jpg
data/train/image\8\3866.jpg,data/train/label/8.jpg
data/train/image\8\38685.jpg,data/train/label/8.jpg
data/train/image\8\38702.jpg,data/train/label/8.jpg
data/train/image\8\3872.jpg,data/train/label/8.jpg
data/train/image\8\38725.jpg,data/train/label/8.jpg
data/train/image\8\38734.jpg,data/train/label/8.jpg
data/train/image\8\38742.jpg,data/train/label/8.jpg
data/train/image\8\38745.jpg,data/train/label/8.jpg
data/train/image\8\38765.jpg,data/train/label/8.jpg
data/train/image\8\38778.jpg,data/train/label/8.jpg
data/train/image\8\38791.jpg,data/train/label/8.jpg
data/train/image\8\38799.jpg,data/train/label/8.jpg
data/train/image\8\38805.jpg,data/train/label/8.jpg
data/train/image\8\38807.jpg,data/train/label/8.jpg
data/train/image\8\3883.jpg,data/train/label/8.jpg
data/train/image\8\38832.jpg,data/train/label/8.jpg
data/train/image\8\38841.jpg,data/train/label/8.jpg
data/train/image\8\38842.jpg,data/train/label/8.jpg
data/train/image\8\38844.jpg,data/train/label/8.jpg
data/train/image\8\38849.jpg,data/train/label/8.jpg
data/train/image\8\38858.jpg,data/train/label/8.jpg
data/train/image\8\38863.jpg,data/train/label/8.jpg
data/train/image\8\38866.jpg,data/train/label/8.jpg
data/train/image\8\38870.jpg,data/train/label/8.jpg
data/train/image\8\38878.jpg,data/train/label/8.jpg
data/train/image\8\3891.jpg,data/train/label/8.jpg
data/train/image\8\38912.jpg,data/train/label/8.jpg
data/train/image\8\3892.jpg,data/train/label/8.jpg
data/train/image\8\38942.jpg,data/train/label/8.jpg
data/train/image\8\38945.jpg,data/train/label/8.jpg
data/train/image\8\38948.jpg,data/train/label/8.jpg
data/train/image\8\38956.jpg,data/train/label/8.jpg
data/train/image\8\38967.jpg,data/train/label/8.jpg
data/train/image\8\38971.jpg,data/train/label/8.jpg
data/train/image\8\38977.jpg,data/train/label/8.jpg
data/train/image\8\38979.jpg,data/train/label/8.jpg
data/train/image\8\38987.jpg,data/train/label/8.jpg
data/train/image\8\39001.jpg,data/train/label/8.jpg
data/train/image\8\39005.jpg,data/train/label/8.jpg
data/train/image\8\39011.jpg,data/train/label/8.jpg
data/train/image\8\39035.jpg,data/train/label/8.jpg
data/train/image\8\39068.jpg,data/train/label/8.jpg
data/train/image\8\39070.jpg,data/train/label/8.jpg
data/train/image\8\39071.jpg,data/train/label/8.jpg
data/train/image\8\39091.jpg,data/train/label/8.jpg
data/train/image\8\39092.jpg,data/train/label/8.jpg
data/train/image\8\39094.jpg,data/train/label/8.jpg
data/train/image\8\39104.jpg,data/train/label/8.jpg
data/train/image\8\39109.jpg,data/train/label/8.jpg
data/train/image\8\39131.jpg,data/train/label/8.jpg
data/train/image\8\39135.jpg,data/train/label/8.jpg
data/train/image\8\39141.jpg,data/train/label/8.jpg
data/train/image\8\39142.jpg,data/train/label/8.jpg
data/train/image\8\39144.jpg,data/train/label/8.jpg
data/train/image\8\39149.jpg,data/train/label/8.jpg
data/train/image\8\39167.jpg,data/train/label/8.jpg
data/train/image\8\39178.jpg,data/train/label/8.jpg
data/train/image\8\3918.jpg,data/train/label/8.jpg
data/train/image\8\39187.jpg,data/train/label/8.jpg
data/train/image\8\39191.jpg,data/train/label/8.jpg
data/train/image\8\39201.jpg,data/train/label/8.jpg
data/train/image\8\39219.jpg,data/train/label/8.jpg
data/train/image\8\39238.jpg,data/train/label/8.jpg
data/train/image\8\39242.jpg,data/train/label/8.jpg
data/train/image\8\39264.jpg,data/train/label/8.jpg
data/train/image\8\39266.jpg,data/train/label/8.jpg
data/train/image\8\39277.jpg,data/train/label/8.jpg
data/train/image\8\3928.jpg,data/train/label/8.jpg
data/train/image\8\39291.jpg,data/train/label/8.jpg
data/train/image\8\393.jpg,data/train/label/8.jpg
data/train/image\8\39307.jpg,data/train/label/8.jpg
data/train/image\8\39308.jpg,data/train/label/8.jpg
data/train/image\8\3931.jpg,data/train/label/8.jpg
data/train/image\8\39315.jpg,data/train/label/8.jpg
data/train/image\8\39322.jpg,data/train/label/8.jpg
data/train/image\8\39344.jpg,data/train/label/8.jpg
data/train/image\8\39350.jpg,data/train/label/8.jpg
data/train/image\8\39355.jpg,data/train/label/8.jpg
data/train/image\8\39373.jpg,data/train/label/8.jpg
data/train/image\8\39378.jpg,data/train/label/8.jpg
data/train/image\8\39382.jpg,data/train/label/8.jpg
data/train/image\8\39389.jpg,data/train/label/8.jpg
data/train/image\8\39391.jpg,data/train/label/8.jpg
data/train/image\8\39395.jpg,data/train/label/8.jpg
data/train/image\8\39419.jpg,data/train/label/8.jpg
data/train/image\8\39432.jpg,data/train/label/8.jpg
data/train/image\8\39438.jpg,data/train/label/8.jpg
data/train/image\8\39442.jpg,data/train/label/8.jpg
data/train/image\8\39450.jpg,data/train/label/8.jpg
data/train/image\8\39456.jpg,data/train/label/8.jpg
data/train/image\8\39478.jpg,data/train/label/8.jpg
data/train/image\8\39479.jpg,data/train/label/8.jpg
data/train/image\8\39499.jpg,data/train/label/8.jpg
data/train/image\8\39519.jpg,data/train/label/8.jpg
data/train/image\8\39530.jpg,data/train/label/8.jpg
data/train/image\8\39547.jpg,data/train/label/8.jpg
data/train/image\8\39559.jpg,data/train/label/8.jpg
data/train/image\8\39575.jpg,data/train/label/8.jpg
data/train/image\8\3958.jpg,data/train/label/8.jpg
data/train/image\8\39585.jpg,data/train/label/8.jpg
data/train/image\8\3959.jpg,data/train/label/8.jpg
data/train/image\8\39596.jpg,data/train/label/8.jpg
data/train/image\8\39599.jpg,data/train/label/8.jpg
data/train/image\8\39602.jpg,data/train/label/8.jpg
data/train/image\8\39604.jpg,data/train/label/8.jpg
data/train/image\8\39608.jpg,data/train/label/8.jpg
data/train/image\8\39609.jpg,data/train/label/8.jpg
data/train/image\8\3961.jpg,data/train/label/8.jpg
data/train/image\8\39611.jpg,data/train/label/8.jpg
data/train/image\8\39647.jpg,data/train/label/8.jpg
data/train/image\8\39653.jpg,data/train/label/8.jpg
data/train/image\8\39658.jpg,data/train/label/8.jpg
data/train/image\8\39662.jpg,data/train/label/8.jpg
data/train/image\8\39668.jpg,data/train/label/8.jpg
data/train/image\8\3968.jpg,data/train/label/8.jpg
data/train/image\8\39693.jpg,data/train/label/8.jpg
data/train/image\8\39731.jpg,data/train/label/8.jpg
data/train/image\8\39751.jpg,data/train/label/8.jpg
data/train/image\8\39756.jpg,data/train/label/8.jpg
data/train/image\8\3976.jpg,data/train/label/8.jpg
data/train/image\8\39764.jpg,data/train/label/8.jpg
data/train/image\8\39771.jpg,data/train/label/8.jpg
data/train/image\8\39778.jpg,data/train/label/8.jpg
data/train/image\8\39779.jpg,data/train/label/8.jpg
data/train/image\8\3979.jpg,data/train/label/8.jpg
data/train/image\8\39793.jpg,data/train/label/8.jpg
data/train/image\8\39806.jpg,data/train/label/8.jpg
data/train/image\8\39827.jpg,data/train/label/8.jpg
data/train/image\8\3983.jpg,data/train/label/8.jpg
data/train/image\8\39832.jpg,data/train/label/8.jpg
data/train/image\8\39841.jpg,data/train/label/8.jpg
data/train/image\8\3986.jpg,data/train/label/8.jpg
data/train/image\8\39864.jpg,data/train/label/8.jpg
data/train/image\8\39865.jpg,data/train/label/8.jpg
data/train/image\8\39872.jpg,data/train/label/8.jpg
data/train/image\8\39873.jpg,data/train/label/8.jpg
data/train/image\8\39876.jpg,data/train/label/8.jpg
data/train/image\8\39882.jpg,data/train/label/8.jpg
data/train/image\8\39902.jpg,data/train/label/8.jpg
data/train/image\8\39915.jpg,data/train/label/8.jpg
data/train/image\8\39922.jpg,data/train/label/8.jpg
data/train/image\8\39926.jpg,data/train/label/8.jpg
data/train/image\8\39938.jpg,data/train/label/8.jpg
data/train/image\8\39948.jpg,data/train/label/8.jpg
data/train/image\8\39951.jpg,data/train/label/8.jpg
data/train/image\8\39971.jpg,data/train/label/8.jpg
data/train/image\8\39991.jpg,data/train/label/8.jpg
data/train/image\8\39994.jpg,data/train/label/8.jpg
data/train/image\8\39995.jpg,data/train/label/8.jpg
data/train/image\8\40011.jpg,data/train/label/8.jpg
data/train/image\8\40012.jpg,data/train/label/8.jpg
data/train/image\8\40016.jpg,data/train/label/8.jpg
data/train/image\8\40022.jpg,data/train/label/8.jpg
data/train/image\8\40031.jpg,data/train/label/8.jpg
data/train/image\8\40048.jpg,data/train/label/8.jpg
data/train/image\8\4006.jpg,data/train/label/8.jpg
data/train/image\8\40064.jpg,data/train/label/8.jpg
data/train/image\8\40083.jpg,data/train/label/8.jpg
data/train/image\8\40089.jpg,data/train/label/8.jpg
data/train/image\8\40092.jpg,data/train/label/8.jpg
data/train/image\8\40106.jpg,data/train/label/8.jpg
data/train/image\8\40110.jpg,data/train/label/8.jpg
data/train/image\8\40111.jpg,data/train/label/8.jpg
data/train/image\8\40131.jpg,data/train/label/8.jpg
data/train/image\8\40134.jpg,data/train/label/8.jpg
data/train/image\8\40138.jpg,data/train/label/8.jpg
data/train/image\8\40146.jpg,data/train/label/8.jpg
data/train/image\8\40149.jpg,data/train/label/8.jpg
data/train/image\8\40158.jpg,data/train/label/8.jpg
data/train/image\8\40192.jpg,data/train/label/8.jpg
data/train/image\8\40195.jpg,data/train/label/8.jpg
data/train/image\8\4021.jpg,data/train/label/8.jpg
data/train/image\8\40213.jpg,data/train/label/8.jpg
data/train/image\8\40233.jpg,data/train/label/8.jpg
data/train/image\8\40245.jpg,data/train/label/8.jpg
data/train/image\8\40252.jpg,data/train/label/8.jpg
data/train/image\8\40259.jpg,data/train/label/8.jpg
data/train/image\8\40261.jpg,data/train/label/8.jpg
data/train/image\8\40265.jpg,data/train/label/8.jpg
data/train/image\8\40274.jpg,data/train/label/8.jpg
data/train/image\8\40275.jpg,data/train/label/8.jpg
data/train/image\8\40295.jpg,data/train/label/8.jpg
data/train/image\8\40296.jpg,data/train/label/8.jpg
data/train/image\8\40306.jpg,data/train/label/8.jpg
data/train/image\8\40324.jpg,data/train/label/8.jpg
data/train/image\8\40339.jpg,data/train/label/8.jpg
data/train/image\8\4036.jpg,data/train/label/8.jpg
data/train/image\8\40364.jpg,data/train/label/8.jpg
data/train/image\8\40381.jpg,data/train/label/8.jpg
data/train/image\8\40398.jpg,data/train/label/8.jpg
data/train/image\8\404.jpg,data/train/label/8.jpg
data/train/image\8\4040.jpg,data/train/label/8.jpg
data/train/image\8\40403.jpg,data/train/label/8.jpg
data/train/image\8\40408.jpg,data/train/label/8.jpg
data/train/image\8\40410.jpg,data/train/label/8.jpg
data/train/image\8\40417.jpg,data/train/label/8.jpg
data/train/image\8\4043.jpg,data/train/label/8.jpg
data/train/image\8\40437.jpg,data/train/label/8.jpg
data/train/image\8\40453.jpg,data/train/label/8.jpg
data/train/image\8\40466.jpg,data/train/label/8.jpg
data/train/image\8\40467.jpg,data/train/label/8.jpg
data/train/image\8\40472.jpg,data/train/label/8.jpg
data/train/image\8\40488.jpg,data/train/label/8.jpg
data/train/image\8\40503.jpg,data/train/label/8.jpg
data/train/image\8\4052.jpg,data/train/label/8.jpg
data/train/image\8\40547.jpg,data/train/label/8.jpg
data/train/image\8\40549.jpg,data/train/label/8.jpg
data/train/image\8\40553.jpg,data/train/label/8.jpg
data/train/image\8\40558.jpg,data/train/label/8.jpg
data/train/image\8\40571.jpg,data/train/label/8.jpg
data/train/image\8\40579.jpg,data/train/label/8.jpg
data/train/image\8\4058.jpg,data/train/label/8.jpg
data/train/image\8\40595.jpg,data/train/label/8.jpg
data/train/image\8\40626.jpg,data/train/label/8.jpg
data/train/image\8\40629.jpg,data/train/label/8.jpg
data/train/image\8\4063.jpg,data/train/label/8.jpg
data/train/image\8\40645.jpg,data/train/label/8.jpg
data/train/image\8\40646.jpg,data/train/label/8.jpg
data/train/image\8\40652.jpg,data/train/label/8.jpg
data/train/image\8\40665.jpg,data/train/label/8.jpg
data/train/image\8\40673.jpg,data/train/label/8.jpg
data/train/image\8\40687.jpg,data/train/label/8.jpg
data/train/image\8\40689.jpg,data/train/label/8.jpg
data/train/image\8\40697.jpg,data/train/label/8.jpg
data/train/image\8\40698.jpg,data/train/label/8.jpg
data/train/image\8\40706.jpg,data/train/label/8.jpg
data/train/image\8\40708.jpg,data/train/label/8.jpg
data/train/image\8\40715.jpg,data/train/label/8.jpg
data/train/image\8\40726.jpg,data/train/label/8.jpg
data/train/image\8\40727.jpg,data/train/label/8.jpg
data/train/image\8\40737.jpg,data/train/label/8.jpg
data/train/image\8\40750.jpg,data/train/label/8.jpg
data/train/image\8\40758.jpg,data/train/label/8.jpg
data/train/image\8\40767.jpg,data/train/label/8.jpg
data/train/image\8\40777.jpg,data/train/label/8.jpg
data/train/image\8\40787.jpg,data/train/label/8.jpg
data/train/image\8\40792.jpg,data/train/label/8.jpg
data/train/image\8\40808.jpg,data/train/label/8.jpg
data/train/image\8\40814.jpg,data/train/label/8.jpg
data/train/image\8\4083.jpg,data/train/label/8.jpg
data/train/image\8\4084.jpg,data/train/label/8.jpg
data/train/image\8\40852.jpg,data/train/label/8.jpg
data/train/image\8\40856.jpg,data/train/label/8.jpg
data/train/image\8\40875.jpg,data/train/label/8.jpg
data/train/image\8\40882.jpg,data/train/label/8.jpg
data/train/image\8\40893.jpg,data/train/label/8.jpg
data/train/image\8\40928.jpg,data/train/label/8.jpg
data/train/image\8\40935.jpg,data/train/label/8.jpg
data/train/image\8\40939.jpg,data/train/label/8.jpg
data/train/image\8\40942.jpg,data/train/label/8.jpg
data/train/image\8\40945.jpg,data/train/label/8.jpg
data/train/image\8\40953.jpg,data/train/label/8.jpg
data/train/image\8\40957.jpg,data/train/label/8.jpg
data/train/image\8\40960.jpg,data/train/label/8.jpg
data/train/image\8\40981.jpg,data/train/label/8.jpg
data/train/image\8\40998.jpg,data/train/label/8.jpg
data/train/image\8\41.jpg,data/train/label/8.jpg
data/train/image\8\4100.jpg,data/train/label/8.jpg
data/train/image\8\41013.jpg,data/train/label/8.jpg
data/train/image\8\41017.jpg,data/train/label/8.jpg
data/train/image\8\4103.jpg,data/train/label/8.jpg
data/train/image\8\41034.jpg,data/train/label/8.jpg
data/train/image\8\41035.jpg,data/train/label/8.jpg
data/train/image\8\41046.jpg,data/train/label/8.jpg
data/train/image\8\41057.jpg,data/train/label/8.jpg
data/train/image\8\41064.jpg,data/train/label/8.jpg
data/train/image\8\41078.jpg,data/train/label/8.jpg
data/train/image\8\41092.jpg,data/train/label/8.jpg
data/train/image\8\41106.jpg,data/train/label/8.jpg
data/train/image\8\41115.jpg,data/train/label/8.jpg
data/train/image\8\41118.jpg,data/train/label/8.jpg
